EXPERIMENT,YEAR,LOCATION,VARIETY,FAMILY,CHECK,RM,REPNO,YIELD,CLASS_OF
14YT005379,2014,3340,V155918,FAM13984,True,3.6,2,36.4045027,2011
14YT005379,2014,3370,V111336,FAM12541,True,3.5,1,61.9180489,2012
14YT005379,2014,3370,V111336,FAM12541,True,3.5,2,58.8082802,2012
14YT005379,2014,3370,V152300,FAM01223,False,3.4,1,67.6230835,2014
14YT005379,2014,3370,V152300,FAM01223,False,3.4,2,56.2153936,2014
14YT005379,2014,3370,V152324,FAM01215,False,3.5,1,60.5712706,2014
14YT005379,2014,3370,V152325,FAM01215,False,3.4,1,71.3569473,2014
14YT005379,2014,3370,V152325,FAM01215,False,3.4,2,62.8532249,2014
14YT005379,2014,3370,V152415,FAM06784,False,3.5,1,62.7480939,2014
14YT005379,2014,3370,V152415,FAM06784,False,3.5,2,59.6383251,2014
14YT005379,2014,3370,V155918,FAM13984,True,3.6,1,52.6871823,2011
14YT005379,2014,3370,V155918,FAM13984,True,3.6,2,63.7861704,2011
14YT005379,2014,3410,V152300,FAM01223,False,3.4,1,59.7953526,2014
14YT005379,2014,3410,V152300,FAM01223,False,3.4,2,48.9259576,2014
14YT005379,2014,3410,V152324,FAM01215,False,3.5,1,58.1534042,2014
14YT005379,2014,3410,V152324,FAM01215,False,3.5,2,60.2842791,2014
14YT005379,2014,3410,V152325,FAM01215,False,3.4,1,53.7173778,2014
14YT005379,2014,3410,V152325,FAM01215,False,3.4,2,46.5048199,2014
14YT005379,2014,3410,V152415,FAM06784,False,3.5,1,58.7618857,2014
14YT005379,2014,3410,V152415,FAM06784,False,3.5,2,53.5036955,2014
14YT005379,2014,3410,V155918,FAM13984,True,3.6,1,67.531038,2011
14YT005379,2014,3410,V155918,FAM13984,True,3.6,2,60.0682176,2011
14YT005379,2014,3420,V111336,FAM12541,True,3.5,1,70.5881669,2012
14YT005379,2014,3420,V111336,FAM12541,True,3.5,2,66.72538,2012
14YT005379,2014,3420,V152300,FAM01223,False,3.4,1,67.1179487,2014
14YT005379,2014,3420,V152300,FAM01223,False,3.4,2,63.8435687,2014
14YT005379,2014,3420,V152324,FAM01215,False,3.5,1,73.915038,2014
14YT005379,2014,3420,V152324,FAM01215,False,3.5,2,69.3020583,2014
14YT005379,2014,3420,V152325,FAM01215,False,3.4,1,72.3828304,2014
14YT005379,2014,3420,V152325,FAM01215,False,3.4,2,60.2876992,2014
14YT005379,2014,3420,V152415,FAM06784,False,3.5,1,65.3420214,2014
14YT005379,2014,3420,V152415,FAM06784,False,3.5,2,71.9874364,2014
14YT005379,2014,3420,V155918,FAM13984,True,3.6,1,66.2021037,2011
14YT005379,2014,3420,V155918,FAM13984,True,3.6,2,78.9764978,2011
14YT005379,2014,3490,V111336,FAM12541,True,3.5,1,49.8972678,2012
14YT005379,2014,3490,V111336,FAM12541,True,3.5,2,55.6522657,2012
14YT005379,2014,3490,V152300,FAM01223,False,3.4,1,63.33888,2014
14YT005379,2014,3490,V152300,FAM01223,False,3.4,2,63.4487695,2014
14YT005379,2014,3490,V152324,FAM01215,False,3.5,1,70.5121811,2014
14YT005379,2014,3490,V152324,FAM01215,False,3.5,2,68.32138,2014
14YT005379,2014,3490,V152325,FAM01215,False,3.4,1,53.0920931,2014
14YT005379,2014,3490,V152325,FAM01215,False,3.4,2,66.2709519,2014
14YT005379,2014,3490,V152415,FAM06784,False,3.5,1,60.8799724,2014
14YT005379,2014,3490,V152415,FAM06784,False,3.5,2,63.6379163,2014
14YT005379,2014,3490,V155918,FAM13984,True,3.6,1,56.8119791,2011
14YT005379,2014,3490,V155918,FAM13984,True,3.6,2,70.3312128,2011
14YT005379,2014,3503,V111336,FAM12541,True,3.5,1,56.1620102,2012
14YT005379,2014,3503,V111336,FAM12541,True,3.5,2,53.8971564,2012
14YT005379,2014,3503,V152300,FAM01223,False,3.4,1,58.9670921,2014
14YT005379,2014,3503,V152300,FAM01223,False,3.4,2,48.6309363,2014
14YT005379,2014,3503,V152324,FAM01215,False,3.5,1,70.7312165,2014
14YT005379,2014,3503,V152324,FAM01215,False,3.5,2,51.8300739,2014
14YT005379,2014,3503,V152325,FAM01215,False,3.4,1,55.6204438,2014
14YT005379,2014,3503,V152325,FAM01215,False,3.4,2,48.2370293,2014
14YT005379,2014,3503,V152415,FAM06784,False,3.5,1,51.4361669,2014
14YT005379,2014,3503,V152415,FAM06784,False,3.5,2,53.7496457,2014
14YT005379,2014,3503,V155918,FAM13984,True,3.6,1,46.2187205,2011
14YT005379,2014,3503,V155918,FAM13984,True,3.6,2,52.6666616,2011
14YT005379,2014,4110,V111336,FAM12541,True,3.5,1,79.9659494,2012
14YT005379,2014,4110,V111336,FAM12541,True,3.5,2,76.5430179,2012
14YT005379,2014,4110,V152300,FAM01223,False,3.4,1,68.3136476,2014
14YT005379,2014,4110,V152300,FAM01223,False,3.4,2,73.5361497,2014
14YT005379,2014,4110,V152324,FAM01215,False,3.5,1,62.9195453,2014
14YT005379,2014,4110,V152324,FAM01215,False,3.5,2,67.7282146,2014
14YT005379,2014,4110,V152325,FAM01215,False,3.4,1,62.8166447,2014
14YT005379,2014,4110,V152325,FAM01215,False,3.4,2,72.7061048,2014
14YT005379,2014,4110,V152415,FAM06784,False,3.5,1,70.3875702,2014
14YT005379,2014,4110,V152415,FAM06784,False,3.5,2,72.8090054,2014
14YT005379,2014,4110,V155918,FAM13984,True,3.6,1,63.5781388,2011
14YT005379,2014,4110,V155918,FAM13984,True,3.6,2,71.6680282,2011
14YT005379,2014,4120,V111336,FAM12541,True,3.5,1,79.4468368,2012
14YT005379,2014,4120,V111336,FAM12541,True,3.5,2,83.4917815,2012
14YT005379,2014,4120,V152300,FAM01223,False,3.4,1,72.0840916,2014
14YT005379,2014,4120,V152300,FAM01223,False,3.4,2,64.824247,2014
14YT005379,2014,4120,V152324,FAM01215,False,3.5,1,72.9141365,2014
14YT005379,2014,4120,V152324,FAM01215,False,3.5,2,68.0391469,2014
14YT005379,2014,4120,V152325,FAM01215,False,3.4,1,75.9210047,2014
14YT005379,2014,4120,V152325,FAM01215,False,3.4,2,81.8318404,2014
14YT005379,2014,4120,V152415,FAM06784,False,3.5,1,69.491205,2014
14YT005379,2014,4120,V152415,FAM06784,False,3.5,2,75.0909598,2014
14YT005379,2014,4120,V155918,FAM13984,True,3.6,1,78.4111394,2011
14YT005379,2014,4120,V155918,FAM13984,True,3.6,2,81.7289398,2011
14YT005379,2014,4215,V111336,FAM12541,True,3.5,1,64.9843972,2012
14YT005379,2014,4215,V111336,FAM12541,True,3.5,2,57.9691646,2012
14YT005379,2014,4215,V152300,FAM01223,False,3.4,1,58.959211,2014
14YT005379,2014,4215,V152300,FAM01223,False,3.4,2,59.2793627,2014
14YT005379,2014,4215,V152324,FAM01215,False,3.5,1,51.4386948,2014
14YT005379,2014,4215,V152324,FAM01215,False,3.5,2,53.2611653,2014
14YT005379,2014,4215,V152325,FAM01215,False,3.4,1,51.5004054,2014
14YT005379,2014,4215,V152325,FAM01215,False,3.4,2,63.7588096,2014
14YT005379,2014,4215,V152415,FAM06784,False,3.5,1,70.0857087,2014
14YT005379,2014,4215,V152415,FAM06784,False,3.5,2,62.5879437,2014
14YT005379,2014,4215,V155918,FAM13984,True,3.6,1,62.3067514,2011
14YT005379,2014,4215,V155918,FAM13984,True,3.6,2,59.4027839,2011
14YT005379,2014,4220,V111336,FAM12541,True,3.5,2,69.1139524,2012
14YT005379,2014,4220,V152300,FAM01223,False,3.4,1,51.9966182,2014
14YT005379,2014,4220,V152300,FAM01223,False,3.4,2,69.4065945,2014
14YT005379,2014,4220,V152324,FAM01215,False,3.5,1,53.6886786,2014
14YT005379,2014,4220,V152324,FAM01215,False,3.5,2,66.6947477,2014
14YT005379,2014,4220,V152325,FAM01215,False,3.4,1,54.7108443,2014
14YT005379,2014,4220,V152325,FAM01215,False,3.4,2,73.5773397,2014
14YT005379,2014,4220,V152415,FAM06784,False,3.5,1,57.8433641,2014
14YT005379,2014,4220,V152415,FAM06784,False,3.5,2,74.5810665,2014
14YT005379,2014,4220,V155918,FAM13984,True,3.6,1,62.3364915,2011
14YT005379,2014,4220,V155918,FAM13984,True,3.6,2,71.6863184,2011
14YT005379,2014,4310,V111336,FAM12541,True,3.5,1,73.6390503,2012
14YT005379,2014,4310,V111336,FAM12541,True,3.5,2,70.3212499,2012
14YT005379,2014,4310,V152300,FAM01223,False,3.4,1,68.169557,2014
14YT005379,2014,4310,V152300,FAM01223,False,3.4,2,71.9035695,2014
14YT005379,2014,4310,V152324,FAM01215,False,3.5,1,66.4821063,2014
14YT005379,2014,4310,V152324,FAM01215,False,3.5,2,72.7061048,2014
14YT005379,2014,4310,V152325,FAM01215,False,3.4,1,68.1420474,2014
14YT005379,2014,4310,V152325,FAM01215,False,3.4,2,68.6611601,2014
14YT005379,2014,4310,V152415,FAM06784,False,3.5,1,72.6009737,2014
14YT005379,2014,4310,V152415,FAM06784,False,3.5,2,76.1290364,2014
14YT005379,2014,4310,V155918,FAM13984,True,3.6,1,71.6953891,2011
14YT005379,2014,4310,V155918,FAM13984,True,3.6,2,65.5491608,2011
14YT005379,2014,4320,V111336,FAM12541,True,3.5,1,59.859145,2012
14YT005379,2014,4320,V111336,FAM12541,True,3.5,2,35.3945305,2012
14YT005379,2014,4320,V152300,FAM01223,False,3.4,1,54.7750828,2014
14YT005379,2014,4320,V152300,FAM01223,False,3.4,2,60.2746136,2014
14YT005379,2014,4320,V152324,FAM01215,False,3.5,1,40.7284092,2014
14YT005379,2014,4320,V152324,FAM01215,False,3.5,2,49.0972604,2014
14YT005379,2014,4320,V152325,FAM01215,False,3.4,1,49.8392747,2014
14YT005379,2014,4320,V152325,FAM01215,False,3.4,2,53.4305349,2014
14YT005379,2014,4320,V152415,FAM06784,False,3.5,1,46.4746337,2014
14YT005379,2014,4320,V152415,FAM06784,False,3.5,2,61.5086771,2014
14YT005379,2014,4320,V155918,FAM13984,True,3.6,1,40.8890055,2011
14YT005379,2014,4320,V155918,FAM13984,True,3.6,2,47.8450554,2011
14YT005379,2014,4330,V111336,FAM12541,True,3.5,1,32.1515263,2012
14YT005379,2014,4330,V111336,FAM12541,True,3.5,2,27.6926,2012
14YT005379,2014,4330,V152300,FAM01223,False,3.4,1,30.0776036,2014
14YT005379,2014,4330,V152300,FAM01223,False,3.4,2,33.2925035,2014
14YT005379,2014,4330,V152324,FAM01215,False,3.5,1,34.4334806,2014
14YT005379,2014,4330,V152324,FAM01215,False,3.5,2,34.5386117,2014
14YT005379,2014,4330,V152325,FAM01215,False,3.4,1,23.6476552,2014
14YT005379,2014,4330,V152325,FAM01215,False,3.4,2,26.3435911,2014
14YT005379,2014,4330,V152415,FAM06784,False,3.5,1,31.4266125,2014
14YT005379,2014,4330,V152415,FAM06784,False,3.5,2,28.5226449,2014
14YT005379,2014,4330,V155918,FAM13984,True,3.6,1,28.3146132,2011
14YT005379,2014,4330,V155918,FAM13984,True,3.6,2,34.33058,2011
14YT005379,2014,4360,V111336,FAM12541,True,3.5,1,67.6755747,2012
14YT005379,2014,4360,V111336,FAM12541,True,3.5,2,64.9225379,2012
14YT005379,2014,4360,V152300,FAM01223,False,3.4,1,74.432515,2014
14YT005379,2014,4360,V152300,FAM01223,False,3.4,2,76.4079981,2014
14YT005379,2014,4360,V152324,FAM01215,False,3.5,1,70.8379833,2014
14YT005379,2014,4360,V152324,FAM01215,False,3.5,2,72.0201505,2014
14YT005379,2014,4360,V152325,FAM01215,False,3.4,1,74.7205474,2014
14YT005379,2014,4360,V152325,FAM01215,False,3.4,2,72.6351748,2014
14YT005379,2014,4360,V152415,FAM06784,False,3.5,1,67.7784753,2014
14YT005379,2014,4360,V152415,FAM06784,False,3.5,2,66.3609156,2014
14YT005379,2014,4360,V155918,FAM13984,True,3.6,1,70.2022897,2011
14YT005379,2014,4360,V155918,FAM13984,True,3.6,2,69.1093427,2011
14YT005379,2014,4370,V111336,FAM12541,True,3.5,1,63.3540475,2012
14YT005379,2014,4370,V111336,FAM12541,True,3.5,2,62.0826601,2012
14YT005379,2014,4370,V152300,FAM01223,False,3.4,1,61.6344775,2014
14YT005379,2014,4370,V152300,FAM01223,False,3.4,2,55.6711506,2014
14YT005379,2014,4370,V152324,FAM01215,False,3.5,1,60.6832419,2014
14YT005379,2014,4370,V152324,FAM01215,False,3.5,2,64.1840924,2014
14YT005379,2014,4370,V152325,FAM01215,False,3.4,1,61.490387,2014
14YT005379,2014,4370,V152325,FAM01215,False,3.4,2,68.9767021,2014
14YT005379,2014,4370,V152415,FAM06784,False,3.5,1,70.2822904,2014
14YT005379,2014,4370,V152415,FAM06784,False,3.5,2,77.9125474,2014
14YT005379,2014,4370,V155918,FAM13984,True,3.6,1,69.5117256,2011
14YT005379,2014,4370,V155918,FAM13984,True,3.6,2,62.2496505,2011
14YT005460,2014,1250,V114553,FAM06574,True,2.5,1,44.3434614,.
14YT005460,2014,1250,V114553,FAM06574,True,2.5,2,33.7955565,.
14YT005460,2014,1250,V114556,FAM13833,False,2.3,1,45.1025763,2014
14YT005460,2014,1250,V114556,FAM13833,False,2.3,2,47.7139017,2014
14YT005460,2014,1250,V114649,FAM11251,False,2.5,1,43.6643473,2014
14YT005460,2014,1250,V114649,FAM11251,False,2.5,2,45.2283767,2014
14YT005460,2014,1250,V140364,FAM08217,False,2,1,40.9113105,2014
14YT005460,2014,1250,V140364,FAM08217,False,2,2,45.8182707,2014
14YT005460,2014,1250,V140393,FAM07868,False,2.1,1,43.1773539,2014
14YT005460,2014,1250,V140393,FAM07868,False,2.1,2,42.7520711,2014
14YT005460,2014,1250,V140432,FAM13872,False,2.1,1,36.2947619,2014
14YT005460,2014,1250,V140432,FAM13872,False,2.1,2,35.2337855,2014
14YT005460,2014,1250,V151236,FAM13840,False,2.2,1,52.1704488,2014
14YT005460,2014,1250,V151236,FAM13840,False,2.2,2,49.2801617,2014
14YT005460,2014,1250,V155842,FAM13982,True,2.4,1,44.7161043,2011
14YT005460,2014,1250,V155842,FAM13982,True,2.4,2,36.8709755,2011
14YT005460,2014,1320,V114553,FAM06574,True,2.5,1,59.6680652,.
14YT005460,2014,1320,V114553,FAM06574,True,2.5,2,55.6872102,.
14YT005460,2014,1320,V114556,FAM13833,False,2.3,1,53.0804945,2014
14YT005460,2014,1320,V114556,FAM13833,False,2.3,2,53.4348472,2014
14YT005460,2014,1320,V114649,FAM11251,False,2.5,1,46.042362,2014
14YT005460,2014,1320,V114649,FAM11251,False,2.5,2,64.8196373,2014
14YT005460,2014,1320,V140364,FAM08217,False,2,1,63.1665364,2014
14YT005460,2014,1320,V140364,FAM08217,False,2,2,57.6399422,2014
14YT005460,2014,1320,V140393,FAM07868,False,2.1,1,50.1124371,2014
14YT005460,2014,1320,V140393,FAM07868,False,2.1,2,55.3053479,2014
14YT005460,2014,1320,V140432,FAM13872,False,2.1,1,47.5720417,2014
14YT005460,2014,1320,V140432,FAM13872,False,2.1,2,53.8442191,2014
14YT005460,2014,1320,V151236,FAM13840,False,2.2,1,57.5026918,2014
14YT005460,2014,1320,V151236,FAM13840,False,2.2,2,56.2724945,2014
14YT005460,2014,1320,V155842,FAM13982,True,2.4,1,71.6885489,2011
14YT005460,2014,1320,V155842,FAM13982,True,2.4,2,59.9538671,2011
14YT005460,2014,1410,V114553,FAM06574,True,2.5,1,56.4406745,.
14YT005460,2014,1410,V114553,FAM06574,True,2.5,2,43.9394428,.
14YT005460,2014,1410,V114556,FAM13833,False,2.3,1,49.5530267,2014
14YT005460,2014,1410,V114556,FAM13833,False,2.3,2,43.8878438,2014
14YT005460,2014,1410,V114649,FAM11251,False,2.5,1,51.8388472,2014
14YT005460,2014,1410,V114649,FAM11251,False,2.5,2,59.8824909,2014
14YT005460,2014,1410,V140364,FAM08217,False,2,1,55.7124893,2014
14YT005460,2014,1410,V140364,FAM08217,False,2,2,56.9028349,2014
14YT005460,2014,1410,V140393,FAM07868,False,2.1,1,55.1477256,2014
14YT005460,2014,1410,V140393,FAM07868,False,2.1,2,62.1549285,2014
14YT005460,2014,1410,V140432,FAM13872,False,2.1,1,54.9773151,2014
14YT005460,2014,1410,V140432,FAM13872,False,2.1,2,59.0548252,2014
14YT005460,2014,1410,V151236,FAM13840,False,2.2,1,59.3415194,2014
14YT005460,2014,1410,V151236,FAM13840,False,2.2,2,47.8156127,2014
14YT005460,2014,1410,V155842,FAM13982,True,2.4,1,61.7183445,2011
14YT005460,2014,1410,V155842,FAM13982,True,2.4,2,46.1341101,2011
14YT005460,2014,2110,V114553,FAM06574,True,2.5,1,60.1981816,.
14YT005460,2014,2110,V114553,FAM06574,True,2.5,2,63.728326,.
14YT005460,2014,2110,V114556,FAM13833,False,2.3,2,70.1819178,2014
14YT005460,2014,2110,V114649,FAM11251,False,2.5,1,58.181806,2014
14YT005460,2014,2110,V114649,FAM11251,False,2.5,2,61.005178,2014
14YT005460,2014,2110,V140364,FAM08217,False,2,1,63.6283994,2014
14YT005460,2014,2110,V140364,FAM08217,False,2,2,69.8796101,2014
14YT005460,2014,2110,V140393,FAM07868,False,2.1,1,68.567925,2014
14YT005460,2014,2110,V140393,FAM07868,False,2.1,2,62.7190973,2014
14YT005460,2014,2110,V140432,FAM13872,False,2.1,1,58.5864194,2014
14YT005460,2014,2110,V140432,FAM13872,False,2.1,2,61.7120991,2014
14YT005460,2014,2110,V151236,FAM13840,False,2.2,1,59.493491,2014
14YT005460,2014,2110,V151236,FAM13840,False,2.2,2,62.7190973,2014
14YT005460,2014,2110,V155842,FAM13982,True,2.4,1,68.567925,2011
14YT005460,2014,2110,V155842,FAM13982,True,2.4,2,60.7027216,2011
14YT005460,2014,2200,V114553,FAM06574,True,2.5,1,67.8311152,.
14YT005460,2014,2200,V114553,FAM06574,True,2.5,2,74.7800275,.
14YT005460,2014,2200,V114556,FAM13833,False,2.3,1,71.5651277,2014
14YT005460,2014,2200,V114556,FAM13833,False,2.3,2,65.5491608,2014
14YT005460,2014,2200,V114649,FAM11251,False,2.5,1,75.712973,2014
14YT005460,2014,2200,V114649,FAM11251,False,2.5,2,63.9942021,2014
14YT005460,2014,2200,V140364,FAM08217,False,2,1,67.5201829,2014
14YT005460,2014,2200,V140364,FAM08217,False,2,2,72.2898928,2014
14YT005460,2014,2200,V140393,FAM07868,False,2.1,1,66.5872374,2014
14YT005460,2014,2200,V140393,FAM07868,False,2.1,2,66.1710254,2014
14YT005460,2014,2200,V140432,FAM13872,False,2.1,1,59.9492574,2014
14YT005460,2014,2200,V140432,FAM13872,False,2.1,2,64.824247,2014
14YT005460,2014,2200,V151236,FAM13840,False,2.2,1,75.5071718,2014
14YT005460,2014,2200,V151236,FAM13840,False,2.2,2,63.2670578,2014
14YT005460,2014,2200,V155842,FAM13982,True,2.4,1,72.1869922,2011
14YT005460,2014,2200,V155842,FAM13982,True,2.4,2,74.2609149,2011
14YT005460,2014,2210,V114553,FAM06574,True,2.5,1,53.1833951,.
14YT005460,2014,2210,V114553,FAM06574,True,2.5,2,53.0758848,.
14YT005460,2014,2210,V114556,FAM13833,False,2.3,1,52.9158833,2014
14YT005460,2014,2210,V114556,FAM13833,False,2.3,2,52.8129827,2014
14YT005460,2014,2210,V114649,FAM11251,False,2.5,1,56.4897456,2014
14YT005460,2014,2210,V114649,FAM11251,False,2.5,2,57.8021742,2014
14YT005460,2014,2210,V140364,FAM08217,False,2,1,40.7923503,2014
14YT005460,2014,2210,V140364,FAM08217,False,2,2,53.2039157,2014
14YT005460,2014,2210,V140393,FAM07868,False,2.1,1,58.3327367,2014
14YT005460,2014,2210,V140393,FAM07868,False,2.1,2,60.2145386,2014
14YT005460,2014,2210,V140432,FAM13872,False,2.1,1,50.1811366,2014
14YT005460,2014,2210,V140432,FAM13872,False,2.1,2,52.0217486,2014
14YT005460,2014,2210,V151236,FAM13840,False,2.2,1,51.6467265,2014
14YT005460,2014,2210,V151236,FAM13840,False,2.2,2,61.865409,2014
14YT005460,2014,2210,V155842,FAM13982,True,2.4,1,49.1955512,2011
14YT005460,2014,2210,V155842,FAM13982,True,2.4,2,44.2771411,2011
14YT005460,2014,2220,V114553,FAM06574,True,2.5,1,67.4172823,.
14YT005460,2014,2220,V114553,FAM06574,True,2.5,2,59.1193612,.
14YT005460,2014,2220,V114556,FAM13833,False,2.3,1,58.0811359,2014
14YT005460,2014,2220,V114556,FAM13833,False,2.3,2,56.0072132,2014
14YT005460,2014,2220,V114649,FAM11251,False,2.5,1,52.895214,2014
14YT005460,2014,2220,V114649,FAM11251,False,2.5,2,58.0811359,2014
14YT005460,2014,2220,V140364,FAM08217,False,2,1,49.7832147,2014
14YT005460,2014,2220,V140364,FAM08217,False,2,2,57.0454385,2014
14YT005460,2014,2220,V140393,FAM07868,False,2.1,1,58.0811359,2014
14YT005460,2014,2220,V140393,FAM07868,False,2.1,2,56.0072132,2014
14YT005460,2014,2220,V140432,FAM13872,False,2.1,1,57.0454385,2014
14YT005460,2014,2220,V140432,FAM13872,False,2.1,2,56.0072132,2014
14YT005460,2014,2220,V151236,FAM13840,False,2.2,1,58.0811359,2014
14YT005460,2014,2220,V151236,FAM13840,False,2.2,2,62.2313604,2014
14YT005460,2014,2220,V155842,FAM13982,True,2.4,1,59.1193612,2011
14YT005460,2014,2220,V155842,FAM13982,True,2.4,2,54.9691366,2011
14YT005460,2014,2230,V114553,FAM06574,True,2.5,1,55.1771683,.
14YT005460,2014,2230,V114553,FAM06574,True,2.5,2,47.2954592,.
14YT005460,2014,2230,V114556,FAM13833,False,2.3,1,46.4654143,2014
14YT005460,2014,2230,V114556,FAM13833,False,2.3,2,46.154482,2014
14YT005460,2014,2230,V114649,FAM11251,False,2.5,1,50.1994268,2014
14YT005460,2014,2230,V114649,FAM11251,False,2.5,2,50.0965262,2014
14YT005460,2014,2230,V140364,FAM08217,False,2,1,49.1612015,2014
14YT005460,2014,2230,V140364,FAM08217,False,2,2,50.9241919,2014
14YT005460,2014,2230,V140393,FAM07868,False,2.1,1,40.0356146,2014
14YT005460,2014,2230,V140393,FAM07868,False,2.1,2,47.8144231,2014
14YT005460,2014,2230,V140432,FAM13872,False,2.1,1,51.1322236,2014
14YT005460,2014,2230,V140432,FAM13872,False,2.1,2,40.8656595,2014
14YT005460,2014,2230,V151236,FAM13840,False,2.2,1,46.0515814,2014
14YT005460,2014,2230,V151236,FAM13840,False,2.2,2,43.2505144,2014
14YT005460,2014,2230,V155842,FAM13982,True,2.4,1,54.2443715,2011
14YT005460,2014,2230,V155842,FAM13982,True,2.4,2,47.3983598,2011
14YT005460,2014,2240,V114553,FAM06574,True,2.5,1,60.0567677,.
14YT005460,2014,2240,V114553,FAM06574,True,2.5,2,53.007334,.
14YT005460,2014,2240,V114556,FAM13833,False,2.3,1,55.9066918,2014
14YT005460,2014,2240,V114556,FAM13833,False,2.3,2,59.9012272,2014
14YT005460,2014,2240,V114649,FAM11251,False,2.5,1,55.9637927,2014
14YT005460,2014,2240,V114649,FAM11251,False,2.5,2,61.9706888,2014
14YT005460,2014,2240,V140364,FAM08217,False,2,1,55.842602,2014
14YT005460,2014,2240,V140364,FAM08217,False,2,2,54.8113656,2014
14YT005460,2014,2240,V140393,FAM07868,False,2.1,1,49.9684952,2014
14YT005460,2014,2240,V140393,FAM07868,False,2.1,2,54.0613215,2014
14YT005460,2014,2240,V140432,FAM13872,False,2.1,1,61.2435445,2014
14YT005460,2014,2240,V140432,FAM13872,False,2.1,2,54.7450453,2014
14YT005460,2014,2240,V151236,FAM13840,False,2.2,1,65.2084885,2014
14YT005460,2014,2240,V151236,FAM13840,False,2.2,2,56.1078833,2014
14YT005460,2014,2240,V155842,FAM13982,True,2.4,1,44.8716448,2011
14YT005460,2014,2240,V155842,FAM13982,True,2.4,2,49.3328016,2011
14YT005460,2014,2250,V114553,FAM06574,True,2.5,1,66.96449,.
14YT005460,2014,2250,V114553,FAM06574,True,2.5,2,60.6193008,.
14YT005460,2014,2250,V114556,FAM13833,False,2.3,1,57.7153332,2014
14YT005460,2014,2250,V114556,FAM13833,False,2.3,2,59.9126771,2014
14YT005460,2014,2250,V114649,FAM11251,False,2.5,1,55.1246771,2014
14YT005460,2014,2250,V114649,FAM11251,False,2.5,2,50.6818104,2014
14YT005460,2014,2250,V140364,FAM08217,False,2,1,62.0758199,2014
14YT005460,2014,2250,V140364,FAM08217,False,2,2,59.1855328,2014
14YT005460,2014,2250,V140393,FAM07868,False,2.1,1,54.9645269,2014
14YT005460,2014,2250,V140393,FAM07868,False,2.1,2,63.7359097,2014
14YT005460,2014,2250,V140432,FAM13872,False,2.1,1,58.5429989,2014
14YT005460,2014,2250,V140432,FAM13872,False,2.1,2,60.310599,2014
14YT005460,2014,2250,V151236,FAM13840,False,2.2,1,67.4836027,2014
14YT005460,2014,2250,V151236,FAM13840,False,2.2,2,63.0041557,2014
14YT005460,2014,2250,V155842,FAM13982,True,2.4,1,54.1048907,2011
14YT005460,2014,2250,V155842,FAM13982,True,2.4,2,63.2991771,2011
14YT005460,2014,2260,V114553,FAM06574,True,2.5,1,69.6970062,.
14YT005460,2014,2260,V114553,FAM06574,True,2.5,2,69.9050378,.
14YT005460,2014,2260,V114556,FAM13833,False,2.3,1,65.135328,2014
14YT005460,2014,2260,V114556,FAM13833,False,2.3,2,61.2960357,2014
14YT005460,2014,2260,V114649,FAM11251,False,2.5,1,71.7731593,2014
14YT005460,2014,2260,V114649,FAM11251,False,2.5,2,65.135328,2014
14YT005460,2014,2260,V140364,FAM08217,False,2,1,63.889071,2014
14YT005460,2014,2260,V140364,FAM08217,False,2,2,68.244948,2014
14YT005460,2014,2260,V140393,FAM07868,False,2.1,1,63.4752382,2014
14YT005460,2014,2260,V140393,FAM07868,False,2.1,2,62.5422927,2014
14YT005460,2014,2260,V140432,FAM13872,False,2.1,1,62.02318,2014
14YT005460,2014,2260,V140432,FAM13872,False,2.1,2,66.5872374,2014
14YT005460,2014,2260,V151236,FAM13840,False,2.2,1,59.7412257,2014
14YT005460,2014,2260,V151236,FAM13840,False,2.2,2,59.7412257,2014
14YT005460,2014,2260,V155842,FAM13982,True,2.4,1,64.6162153,2011
14YT005460,2014,2260,V155842,FAM13982,True,2.4,2,64.5110843,2011
14YT005460,2014,2280,V114553,FAM06574,True,2.5,1,66.2763052,.
14YT005460,2014,2280,V114553,FAM06574,True,2.5,2,64.0971027,.
14YT005460,2014,2280,V114556,FAM13833,False,2.3,1,65.0300482,2014
14YT005460,2014,2280,V114556,FAM13833,False,2.3,2,60.6741712,2014
14YT005460,2014,2280,V114649,FAM11251,False,2.5,1,68.8691918,2014
14YT005460,2014,2280,V114649,FAM11251,False,2.5,2,64.9271476,2014
14YT005460,2014,2280,V140364,FAM08217,False,2,1,55.7991815,2014
14YT005460,2014,2280,V140364,FAM08217,False,2,2,48.0202243,2014
14YT005460,2014,2280,V140393,FAM07868,False,2.1,1,59.222113,2014
14YT005460,2014,2280,V140393,FAM07868,False,2.1,2,64.5110843,2014
14YT005460,2014,2280,V140432,FAM13872,False,2.1,1,61.4013155,2014
14YT005460,2014,2280,V140432,FAM13872,False,2.1,2,57.251091,2014
14YT005460,2014,2280,V151236,FAM13840,False,2.2,1,65.8600931,2014
14YT005460,2014,2280,V155842,FAM13982,True,2.4,1,63.9942021,2011
14YT005460,2014,2280,V155842,FAM13982,True,2.4,2,60.2603383,2011
14YT005460,2014,2290,V114553,FAM06574,True,2.5,1,49.2572619,.
14YT005460,2014,2290,V114553,FAM06574,True,2.5,2,50.9151212,.
14YT005460,2014,2290,V114556,FAM13833,False,2.3,1,53.352616,2014
14YT005460,2014,2290,V114556,FAM13833,False,2.3,2,39.6925631,2014
14YT005460,2014,2290,V114649,FAM11251,False,2.5,1,21.7795338,2014
